,tconst,primaryTitle,Directors,originalTitle,startYear,runtimeMinutes,averageRating,numVotes,genre 1,genre 2,genre 3,Crew
147,tt0090856,Club Paradise,Harold Ramis,Club Paradise,1986-01-01,96.0,5.1,6545.0,Comedy,NONE,NONE,"Louise Bennett, Robin Williams"
148,tt0090859,Cobra,George P. Cosmatos,Cobra,1986-01-01,87.0,5.8,75827.0,Action,Crime,Thriller,"John Cafferty, Ed Arter, Val Avery, Sylvester Stallone"
149,tt0090863,The Color of Money,Martin Scorsese,The Color of Money,1986-01-01,119.0,7.0,87787.0,Drama,Sport,NONE,"Elizabeth Bracco, Harold L. Simonsen, Steve Mizerak, Paul Newman"
150,tt0090870,Le complexe du kangourou,Pierre Jolivet,Le complexe du kangourou,1986-01-01,86.0,5.1,121.0,Comedy,NONE,NONE,Roland Giraud
151,tt0090874,Family Council,Costa-Gavras,Conseil de famille,1986-01-01,120.0,5.3,541.0,Comedy,NONE,NONE,"Takis, Rémi Martin, Johnny Hallyday"
152,tt0090879,Cours privǸ,Pierre Granier-Deferre,Cours privǸ,1986-01-01,95.0,5.5,520.0,Drama,NONE,NONE,"Elizabeth Bourgine, Elizabeth Bourgine"
153,tt0090882,Crazy Moon,Allan Eastman,Crazy Moon,1987-01-01,90.0,6.3,660.0,Comedy,Drama,Romance,"Kenny Gardner, Stefan Wodoslawsky, Kiefer Sutherland"
154,tt0090886,Crimes of the Heart,Bruce Beresford,Crimes of the Heart,1986-01-01,105.0,6.3,4257.0,Comedy,Drama,NONE,"Tess Harper, Beth Henley, Diane Keaton"
155,tt0090887,Critters,Stephen Herek,Critters,1986-01-01,86.0,6.1,36883.0,Comedy,Horror,Sci-Fi,"Art Frankel, M. Emmet Walsh, Billy Green Bush, Dee Wallace"
156,tt0090888,Crossroads,Walter Hill,Crossroads,1986-01-01,99.0,7.1,16753.0,Drama,Music,Mystery,"Steve Vai, John Price, Ralph Macchio"
157,tt0090892,"CsÇük, Anyu!",János Rózsa,"CsÇük, Anyu!",1987-01-01,103.0,7.1,167.0,Drama,NONE,NONE,"János Rózsa, Simon Gévai, Dorottya Udvaros"
158,tt0090895,The Big Parade,Kaige Chen,Da yue bing,1986-01-01,103.0,5.9,183.0,Drama,NONE,NONE,Ruofu Wu
159,tt0090903,The Devil's Honey,Lucio Fulci,Il miele del diavolo,1986-01-01,83.0,5.2,1480.0,Mystery,Thriller,NONE,"Stefano Madia, Gianni Giuliano, Brett Halsey"
160,tt0090904,Dangerously Close,Albert Pyun,Dangerously Close,1986-01-01,95.0,5.5,1469.0,Action,Crime,Thriller,"Benmont Tench, Mark Durbin, Debra Berger, John Stockwell"
161,tt0090915,Dead End Drive-In,Brian Trenchard-Smith,Dead End Drive-In,1986-01-01,88.0,5.9,3507.0,Action,Drama,Horror,"David Jones, Ned Manning, Ian Goddard"
162,tt0090917,Deadly Friend,Wes Craven,Deadly Friend,1986-01-01,91.0,5.5,8247.0,Drama,Horror,Sci-Fi,"Michael Sharrett, Matthew Labyorteaux, Peter C. Graupner"
163,tt0090922,Love Unto Waste,Stanley Kwan,Dei ha ching,1986-01-01,96.0,6.7,299.0,Drama,Mystery,Romance,Chin Tsai
164,tt0090927,The Delta Force,Menahem Golan,The Delta Force,1986-01-01,125.0,5.6,20999.0,Action,Adventure,Drama,"Mosko Alkalai, Tom Carlin, John Gant, Chuck Norris"
165,tt0090929,Demoner,Carsten Brandt,Demoner,1986-01-01,127.0,5.3,114.0,Drama,NONE,NONE,Ewa Fröling
166,tt0090930,Demons 2,Lamberto Bava,DÇùmoni 2... l'incubo ritorna,1986-01-01,92.0,5.9,11162.0,Horror,NONE,NONE,"Lamberto Bava, David Edwin Knight, Fabio Poggiali"
167,tt0090933,Descent Into Hell,Francis Girod,Descente aux enfers,1986-01-01,88.0,5.4,603.0,Crime,Drama,Thriller,"Rassoul Labuchin, Claude Brasseur"
168,tt0090934,Desert Bloom,Eugene Corr,Desert Bloom,1986-01-01,105.0,6.6,1049.0,Drama,Family,Romance,"Rick Schieffer, Drasha Meyer, Jon Voight"
169,tt0090940,The Lunatics,Tung-Shing Yee,Din lo jing juen,1986-01-01,87.0,7.4,394.0,Drama,NONE,NONE,Dennis Chan
170,tt0090944,Devil in the Flesh,Marco Bellocchio,Diavolo in corpo,1986-01-01,114.0,5.7,1652.0,Drama,Romance,NONE,"Claudio Lorimer, Maruschka Detmers"
171,tt0090945,Didi Drives Me Crazy,Wigbert Wicker,Didi auf vollen Touren,1986-01-01,92.0,5.7,614.0,Comedy,NONE,NONE,"Wolfgang Rühl, Uwe Büschken, Dieter Hallervorden"
172,tt0090949,El disputado voto del Sr. Cayo,Antonio Giménez Rico,El disputado voto del Sr. Cayo,1986-01-01,94.0,6.5,246.0,Drama,NONE,NONE,Francisco Rabal
173,tt0090952,Peking Opera Blues,Hark Tsui,Do ma daan,1986-01-01,104.0,7.3,2524.0,Action,Comedy,NONE,"Yin Szema, Paul Chun, Sally Yeh, Brigitte Lin"
174,tt0090956,Eastern Condors,Sammo Kam-Bo Hung,Dung fong tuk ying,1987-01-01,98.0,7.1,2695.0,Action,Adventure,War,Sammo Kam-Bo Hung
175,tt0090963,Double Gentlemen,Jean-François Stévenin,Double messieurs,1986-01-01,90.0,6.5,157.0,Comedy,Drama,NONE,"Jean-François Stévenin, Yves Afonso"
176,tt0090966,Down and Out in Beverly Hills,Paul Mazursky,Down and Out in Beverly Hills,1986-01-01,103.0,6.2,19699.0,Comedy,NONE,NONE,"Donald F. Muhich, Jack Bruskoff, Robert Banas, Nick Nolte"
177,tt0090967,Down by Law,Jim Jarmusch,Down by Law,1986-01-01,107.0,7.7,52886.0,Comedy,Crime,Drama,"Tom Jarmusch, Tom Waits, Nicoletta Braschi"
178,tt0090969,DragÇün Rapide,Jaime Camino,DragÇün Rapide,1986-01-01,100.0,6.3,191.0,Drama,History,NONE,"José Luis Pellicena, Laura García Lorca, Juan Diego"
179,tt0090985,The Decline of the American Empire,Denys Arcand,Le dǸclin de l'empire amǸricain,1986-01-01,101.0,7.1,8478.0,Comedy,Drama,NONE,"Mark Blandford, Yves Jacques, Denys Arcand, Dominique Michel"
180,tt0090986,Disorder,Olivier Assayas,DǸsordre,1986-01-01,95.0,6.4,353.0,Drama,Music,NONE,Wadeck Stanczak
181,tt0090993,Eat the Peach,Peter Ormrod,Eat the Peach,1986-01-01,97.0,6.0,288.0,Comedy,NONE,NONE,"Liam Sweeney, Pat Kenny"
182,tt0090998,Egomania: Island Without Hope,Christoph Schlingensief,Egomania - Insel ohne Hoffnung,1986-01-01,84.0,5.6,312.0,Drama,NONE,NONE,Christoph Schlingensief
183,tt0091006,Life's Hardy Men,Mikko Niskanen,ElÇÏmÇÏn vonkamies,1986-01-01,142.0,6.9,250.0,Drama,NONE,NONE,"Martti Kainulainen, Pirjo Leppänen, Timo Markko, Martti Kainulainen"
184,tt0091008,Emma's War,Clytie Jessop,Emma's War,1987-01-01,94.0,5.3,170.0,Drama,NONE,NONE,"Clytie Jessop, Lee Remick"
185,tt0091019,Every Time We Say Goodbye,Moshé Mizrahi,Every Time We Say Goodbye,1986-01-01,95.0,5.8,2585.0,Drama,Romance,War,"Dafna Armoni, Cristina Marsillach, Alexandre Lagoya, Tom Hanks"
186,tt0091024,Extremities,Robert M. Young,Extremities,1986-01-01,89.0,6.3,4063.0,Drama,Thriller,NONE,"Roger Steffens, Enid Kent, Farrah Fawcett"
187,tt0091027,Eye of the Tiger,Richard C. Sarafian,Eye of the Tiger,1986-01-01,92.0,5.6,2265.0,Action,Drama,NONE,"Tony Scotti, Kathryn Fuller, Gary Busey"
188,tt0091032,The Fantasist,Robin Hardy,The Fantasist,1986-01-01,98.0,5.0,337.0,Thriller,NONE,NONE,"Brendan Cauldwell, Moira Sinise, Robin Hardy"
189,tt0091035,Singing the Blues in Red,Ken Loach,Fatherland,1986-01-01,111.0,6.2,540.0,Drama,Music,NONE,"Gerulf Pannach, Gerulf Pannach"
190,tt0091038,The Woman of My Life,Régis Wargnier,La femme de ma vie,1986-01-01,102.0,6.1,229.0,Drama,Romance,NONE,"Christophe Malavoy, Elsa Lunghini, Françoise Noyon, Christophe Malavoy"
191,tt0091042,Ferris Bueller's Day Off,John Hughes,Ferris Bueller's Day Off,1986-01-01,103.0,7.8,366725.0,Comedy,NONE,NONE,"Matthew Broderick, John Hughes, Mia Sara, Matthew Broderick"
192,tt0091049,Filme DemǦncia,Carlos Reichenbach,Filme DemǦncia,1986-01-01,92.0,7.4,212.0,Drama,Fantasy,NONE,"Inácio Araújo, Ênio Gonçalves, Ênio Gonçalves"
193,tt0091053,Fire with Fire,Duncan Gibbins,Fire with Fire,1986-01-01,103.0,6.3,1801.0,Drama,Romance,NONE,"Duncan Gibbins, Craig Sheffer"
194,tt0091055,Firewalker,J. Lee Thompson,Firewalker,1986-01-01,105.0,5.1,7140.0,Action,Adventure,Comedy,"John Hazelwood, Chuck Norris"
195,tt0091059,Flight of the Navigator,Randal Kleiser,Flight of the Navigator,1986-01-01,90.0,6.9,49626.0,Adventure,Comedy,Family,"Neil Arthur, Matt Adler, Paul Reubens, Joey Cramer"
196,tt0091060,Flodder,Dick Maas,Flodder,1986-01-01,111.0,6.6,7414.0,Action,Comedy,NONE,"Bert André, Barbara Barendrecht, Peter De Bont, Nelly Frijda"
197,tt0091064,The Fly,David Cronenberg,The Fly,1986-01-01,96.0,7.6,189111.0,Drama,Horror,Sci-Fi,"George Chuvalo, Geena Davis, Joy Boushel, Jeff Goldblum"
198,tt0091065,Teenage Dream,Paul Lynch,Flying,1986-01-01,90.0,5.1,691.0,Drama,Romance,Sport,"Denis Simpson, Louis Tucci, Ollie E. Brown, Olivia d'Abo"
199,tt0091067,For Love Alone,Stephen Wallace,For Love Alone,1986-01-01,102.0,5.3,194.0,History,Romance,NONE,"Stephen Wallace, Huw Williams, Helen Buday"
200,tt0091068,Foreign Body,Ronald Neame,Foreign Body,1986-01-01,111.0,5.9,301.0,Comedy,NONE,NONE,"Jenny Michelmore, Jane Laurie, Victor Banerjee"
201,tt0091080,Friday the 13th Part VI: Jason Lives,Tom McLoughlin,Jason Lives: Friday the 13th Part VI,1986-01-01,86.0,6.0,47289.0,Horror,Thriller,NONE,"Renée Jones, J. Barry Herron, Darcy DeMoss, Thom Mathews"
202,tt0091081,The Fringe Dwellers,Bruce Beresford,The Fringe Dwellers,1986-01-01,98.0,6.7,427.0,Drama,NONE,NONE,Bruce Beresford
203,tt0091083,From Beyond,Stuart Gordon,From Beyond,1986-01-01,85.0,6.6,27813.0,Horror,Sci-Fi,NONE,"Albert Band, Stuart Gordon, John Carl Buechler, Jeffrey Combs"
204,tt0091089,Les frÇùres PǸtard,Hervé Palud,Les frÇùres PǸtard,1986-01-01,90.0,5.0,442.0,Adventure,Comedy,Crime,"Tchee, Roland Baubeau, Jesse Garon, Gérard Lanvin"
205,tt0091090,"It's a Mad, Mad, Mad World",Clifton Ko,Fu gui bi ren,1987-01-01,100.0,6.6,351.0,Comedy,Family,Fantasy,Bill Tung
206,tt0091091,Millionaires' Express,Sammo Kam-Bo Hung,Foo gwai lip che,1986-01-01,108.0,7.0,1969.0,Action,Comedy,Western,"Kenny Bee, Dick Wei, Sammo Kam-Bo Hung"
207,tt0091093,The Fugitives,Francis Veber,Les fugitifs,1986-01-01,95.0,7.0,7325.0,Comedy,Crime,Drama,"Arno Klarsfeld, Pierre Richard"
208,tt0091096,Ga-ga: Glory to the Heroes,Piotr Szulkin,"Ga, Ga - Chwala bohaterom",1986-01-01,84.0,7.0,628.0,Comedy,Horror,Sci-Fi,"Anna Majcher, Mariusz Benoit, Jerzy Januszewicz, Marek Walczewski"
209,tt0091105,Genesis,Mrinal Sen,Genesis,1986-01-01,105.0,6.9,135.0,Drama,NONE,NONE,"Marie-Pascale Osterrieth, Shabana Azmi"
210,tt0091113,Ginger & Fred,Federico Fellini,Ginger e Fred,1986-01-01,127.0,7.2,5381.0,Comedy,Drama,NONE,"Elena Cantarone, Rinaldo Geleng, Salvatore Billa, Marcello Mastroianni"
211,tt0091114,Yuppies - I giovani di successo,Carlo Vanzina,Yuppies - I giovani di successo,1986-01-01,90.0,5.3,717.0,Comedy,NONE,NONE,"Sharon Gusberti, Guido Nicheli"
212,tt0091117,The Girl,Arne Mattsson,The Girl,1987-01-01,105.0,5.1,221.0,Drama,Romance,Thriller,"Christer Banck, Hanna Brogren, Franco Nero"
213,tt0091126,God's Outlaw,Tony Tew,God's Outlaw,1986-01-01,93.0,6.9,234.0,Biography,Drama,History,"Dave Cooke, Roger Rees"
214,tt0091129,The Golden Child,Michael Ritchie,The Golden Child,1986-01-01,94.0,5.9,57385.0,Action,Adventure,Comedy,"Donald E. Thorin, Warren Demartini, Charlotte Lewis, Eddie Murphy"
215,tt0091136,Gonza the Spearman,Masahiro Shinoda,Yari no Gonza,1986-01-01,126.0,7.0,402.0,Drama,NONE,NONE,Hiromi Gô
216,tt0091142,Gothic,Ken Russell,Gothic,1986-01-01,87.0,5.7,8248.0,Drama,Fantasy,Horror,"Pascal King, Graham Day, Cosey Fanni Tutti, Gabriel Byrne"
217,tt0091151,The Great Wall Is a Great Wall,Peter Wang,A Great Wall,1986-01-01,97.0,6.7,385.0,Comedy,Drama,NONE,NONE
218,tt0091159,Gung Ho,Ron Howard,Gung Ho,1986-01-01,112.0,6.3,13410.0,Comedy,Drama,NONE,"Dock Ellis, Tamie Saiki, Jim S. Cash, Michael Keaton"
219,tt0091164,Half Moon Street,Bob Swaim,Half Moon Street,1986-01-01,90.0,5.3,2677.0,Drama,Thriller,NONE,"Bob Swaim, Sigourney Weaver"
220,tt0091166,Hands of Steel,Sergio Martino,Vendetta dal futuro,1986-01-01,94.0,5.3,2690.0,Action,Sci-Fi,NONE,John Crowther
221,tt0091167,Hannah and Her Sisters,Woody Allen,Hannah and Her Sisters,1986-01-01,107.0,7.8,73023.0,Comedy,Drama,NONE,"Maureen O'Sullivan, Woody Allen, Barbara Hershey, Mia Farrow"
222,tt0091178,Haunted Honeymoon,Gene Wilder,Haunted Honeymoon,1986-01-01,82.0,5.6,7619.0,Comedy,NONE,NONE,"Eve Ferret, Julann Griffin, Gene Wilder"
223,tt0091187,Heartbreak Ridge,Clint Eastwood,Heartbreak Ridge,1986-01-01,130.0,6.8,45461.0,Drama,War,NONE,"John Eames, Trish Garland, Darwyn Swalve, Clint Eastwood"
224,tt0091188,Heartburn,Mike Nichols,Heartburn,1986-01-01,108.0,6.1,11767.0,Comedy,Drama,NONE,"Yakov Smirnoff, Jack Neam, Karen Akers, Meryl Streep"
225,tt0091192,Hell High,Douglas Grossman,Hell High,1987-01-01,84.0,5.1,1148.0,Crime,Horror,Thriller,Christopher Stryker
226,tt0091202,High Stakes,Larry Kent,High Stakes,1986-01-01,82.0,5.2,104.0,Comedy,NONE,NONE,"Devin O'Brien, David Foley"
227,tt0091203,Highlander,Russell Mulcahy,Highlander,1986-01-01,116.0,7.1,139730.0,Action,Adventure,Fantasy,"Peter Banks, Martin Atkinson, Verner Gresty, Christopher Lambert"
228,tt0091209,The Hitcher,Robert Harmon,The Hitcher,1986-01-01,97.0,7.2,49845.0,Action,Mystery,Thriller,"Gene Davis, Rutger Hauer, Henry Darrow"
229,tt0091214,Man Facing Southeast,Eliseo Subiela,Hombre mirando al sudeste,1986-01-01,105.0,7.6,4340.0,Drama,Mystery,Sci-Fi,"Marta Albertinazzi, Pedro Aznar, Eliseo Subiela, Lorenzo Quinteros"
230,tt0091217,Hoosiers,David Anspaugh,Hoosiers,1986-01-01,114.0,7.4,48542.0,Drama,Sport,NONE,"David Anspaugh, Brad Boyle, Ray Crowe, Gene Hackman"
231,tt0091219,Hotshot,Rick King,Hotshot,1986-01-01,99.0,5.3,361.0,Drama,Sport,NONE,"Alexandre Cappelli, Julie Ann Johnson, Weyman Thompson, Jim Youngs"
232,tt0091229,Royal Warriors,David Chung,Wong ga jin si,1986-01-01,96.0,6.9,1660.0,Action,Drama,NONE,"Reiko Niwa, Michelle Yeoh"
233,tt0091244,I Love You,Marco Ferreri,I Love You,1986-01-01,101.0,5.8,529.0,Drama,Fantasy,Romance,"Carole Fredericks, Hua Krung, Patrice Bertrand, Christopher Lambert"
234,tt0091246,I lagens namn,Kjell Sundvall,I lagens namn,1986-01-01,87.0,6.1,657.0,Crime,Thriller,NONE,"Lena Ræder, Anders T. Peedu, Gunnar Falk, Sven Wollter"
235,tt0091253,IdÇô van,Péter Gothár,IdÇô van,1986-01-01,112.0,6.5,187.0,Comedy,Drama,NONE,"Györgyi Lang, Tibor Solymosi, István Gyuricza, Márk Zala"
236,tt0091256,Permission,Gulzar,Ijaazat,1987-01-01,137.0,8.4,1592.0,Drama,Musical,Romance,"Anuradha Patel, Rekha"
237,tt0091258,Ilzaam,Shibu Mitra,Ilzaam,1986-01-01,164.0,5.1,116.0,Drama,Family,NONE,Shashi Kapoor
238,tt0091261,The Realm of Fortune,Arturo Ripstein,El imperio de la fortuna,1986-01-01,130.0,7.3,402.0,Drama,NONE,NONE,"Ernesto Yáñez, Blanca Guerra, Emilio Ebergenyi, Ernesto Gómez Cruz"
239,tt0091263,In de schaduw van de overwinning,Ate de Jong,In de schaduw van de overwinning,1986-01-01,103.0,6.4,272.0,Drama,War,NONE,Jeroen Krabbé
240,tt0091268,Inside Out,Robert Taicher,Inside Out,1986-01-01,87.0,6.2,268.0,Drama,Romance,NONE,Elliott Gould
241,tt0091270,Inspector Lavardin,Claude Chabrol,Inspecteur Lavardin,1986-01-01,100.0,6.5,1434.0,Crime,Drama,Mystery,Jean Poiret
242,tt0091276,Invaders from Mars,Tobe Hooper,Invaders from Mars,1986-01-01,100.0,5.5,9716.0,Horror,Sci-Fi,NONE,"Scot Holton, Aaron Scott Bernard, Shawn Campbell, Karen Black"
243,tt0091278,Iron Eagle,Sidney J. Furie,Iron Eagle,1986-01-01,117.0,5.5,15204.0,Action,Thriller,War,"Jerry Hyman, David Greenlee, Sidney J. Furie, Louis Gossett Jr."
244,tt0091281,Jackals,Gary Grillo,Jackals,1986-01-01,97.0,5.3,210.0,Action,Crime,Drama,"Frank Soto, Jameson Parker, Fargo Graham"
245,tt0091284,Janbaaz,Feroz Khan,Janbaaz,1986-01-01,175.0,6.2,743.0,Action,Drama,NONE,Feroz Khan
246,tt0091287,I Hate Actors,Gérard Krawczyk,Je hais les acteurs,1986-01-01,90.0,5.7,246.0,Comedy,Crime,Drama,"Jean Nainchrik, Pauline Lafont, Jean Poiret"
247,tt0091288,Jean de Florette,Claude Berri,Jean de Florette,1986-01-01,120.0,8.1,26523.0,Comedy,Drama,NONE,"Bruno Nuytten, Claude Berri, Pascal Baeumler, Yves Montand"
248,tt0091293,Mr. Vampire II,Ricky Lau,Geung see ga zuk,1986-01-01,89.0,5.7,724.0,Action,Comedy,Horror,NONE
249,tt0091295,"Jo Jo Dancer, Your Life Is Calling",Richard Pryor,"Jo Jo Dancer, Your Life Is Calling",1986-01-01,97.0,6.3,1906.0,Biography,Comedy,Drama,"Kiblena Peace, Richard Pryor"
250,tt0091305,A Judgment in Stone,Ousama Rawi,A Judgment in Stone,1986-01-01,102.0,5.2,184.0,Horror,Thriller,NONE,"Jim Cole, Andy Knott, Rita Tushingham"
251,tt0091306,Jumpin' Jack Flash,Penny Marshall,Jumpin' Jack Flash,1986-01-01,105.0,5.9,19961.0,Comedy,Romance,Thriller,"Benji Gregory, Teagan Clive, June Chadwick, Whoopi Goldberg"
252,tt0091310,Just Between Friends,Allan Burns,Just Between Friends,1986-01-01,110.0,5.9,955.0,Drama,NONE,NONE,"John Terry Bell, Mary Tyler Moore"
253,tt0091314,The Return of the Jonsson League,Mikael Ekman,JÇônssonligan dyker upp igen,1986-01-01,88.0,6.2,3643.0,Comedy,Crime,NONE,"Birgitta Andersson, Jacob Dahlin, Gösta Ekman"
254,tt0091317,Happy Ghost III,Johnnie To,Hoi sam gwai: Chong gwai,1986-01-01,89.0,6.2,322.0,Comedy,Crime,Fantasy,Ching Wong
255,tt0091322,Kamikaze,Didier Grousset,Kamikaze,1986-01-01,90.0,5.8,652.0,Crime,Sci-Fi,Thriller,"Basile de Bodt, Arielle Sémenoff, Bernard Ballet, Richard Bohringer"
256,tt0091323,Kamikaze Hearts,Juliet Bashore,Kamikaze Hearts,1986-01-01,87.0,6.5,221.0,Drama,NONE,NONE,"Paul M. Young, John Knoop, Tigr"
257,tt0091325,Kangaroo,Tim Burstall,Kangaroo,1986-01-01,108.0,6.2,270.0,Drama,NONE,NONE,Colin Friels
258,tt0091326,The Karate Kid Part II,John G. Avildsen,The Karate Kid Part II,1986-01-01,113.0,6.1,93303.0,Action,Family,Sport,"Tamlyn Tomita, Pat Morita, Jim Bullock"
259,tt0091328,Karma,Subhash Ghai,Karma,1986-01-01,193.0,7.3,2275.0,Action,Adventure,Drama,"Satish Kaul, C.S. Dubey, Dilip Kumar"
260,tt0091338,Killer Party,William Fruet,Killer Party,1986-01-01,91.0,5.0,2523.0,Comedy,Horror,NONE,"Alicia Fleer, Sherry Willis-Burch, Martin Hewitt"
261,tt0091341,Kin-dza-dza!,Georgiy Daneliya,Kin-dza-dza!,1986-01-01,135.0,7.9,13077.0,Comedy,Drama,Sci-Fi,"Levan Gabriadze, Valentin Bukin, Georgiy Daneliya, Stanislav Lyubshin"
262,tt0091352,Kochankowie mojej mamy,Radoslaw Piwowarski,Kochankowie mojej mamy,1986-01-01,93.0,6.7,204.0,Drama,NONE,NONE,"Iwona Sloczynska, Radoslaw Piwowarski, Krystyna Janda"
263,tt0091354,Comic Magazine,Yôjirô Takita,Komikku zasshi nanka iranai!,1986-01-01,120.0,6.8,195.0,Comedy,NONE,NONE,"Yûya Uchida, Yûya Uchida"
264,tt0091355,The Terrorizers,Edward Yang,Kong bu fen zi,1986-01-01,109.0,7.7,4823.0,Crime,Drama,NONE,"Hsiao-Yeh, Cora Miao"
265,tt0091358,Chronicle of Amorous Accidents,Andrzej Wajda,Kronika wypadkÇüw milosnych,1986-01-01,120.0,6.7,401.0,Drama,NONE,NONE,"Adrianna Godlewska, Paulina Mlynarska"
266,tt0091360,Young Dragons: Kung Fu Kids,Mei-Chun Chang,Hao xiao zi,1986-01-01,86.0,7.1,489.0,Action,Comedy,Family,"Cheng-Kuo Yen, David Tao, Cheng-Kuo Yen"
267,tt0091364,Courier,Karen Shakhnazarov,Kuryer,1986-01-01,88.0,7.8,4993.0,Comedy,Drama,Romance,"Nikolai Karnaukhov, Anastasiya Nemolyaeva, Fyodor Dunayevsky"
268,tt0091369,Labyrinth,Jim Henson,Labyrinth,1986-01-01,101.0,7.3,141805.0,Adventure,Family,Fantasy,"Nigel Plaskitt, Michael Attwell, Gates McFadden"
269,tt0091370,The Ladies Club,Janet Greek,The Ladies Club,1986-01-01,85.0,5.3,288.0,Crime,Drama,Thriller,"Janet Greek, Largo Woodruff, Karen Austin"
270,tt0091374,Lady Jane,Trevor Nunn,Lady Jane,1986-01-01,136.0,7.1,6864.0,Biography,Drama,History,"Sara Kestelman, Adèle Anderson, Zelah Clarke, Helena Bonham Carter"
271,tt0091377,The Old Well,Tian-Ming Wu,Lao jing,1987-01-01,130.0,7.1,335.0,Drama,Romance,NONE,"Yujing Liang, Liping Lü, Yujing Liang"
272,tt0091379,Laputa,Helma Sanders-Brahms,Laputa,1986-01-01,92.0,7.2,207.0,Drama,NONE,NONE,"Krystyna Janda, Helma Sanders-Brahms, Sami Frey"
273,tt0091396,Legal Eagles,Ivan Reitman,Legal Eagles,1986-01-01,116.0,6.0,11524.0,Comedy,Crime,Romance,"Chevi Colton, Harper Flaherty, Robert Redford"
274,tt0091398,The Beauty of Vice,Zivko Nikolic,Lepota poroka,1986-01-01,105.0,8.0,2157.0,Drama,NONE,NONE,"Boba Stefanovic, Mira Furlan, Dragan Nikolic"
275,tt0091406,Dust in the Wind,Hsiao-Hsien Hou,LiÇÿn liÇÿn fengchǸn,1986-01-01,109.0,7.6,2928.0,Drama,Romance,NONE,Ching Chun Hsu
276,tt0091410,Scene of the Crime,André Téchiné,Le lieu du crime,1986-01-01,90.0,6.4,1004.0,Crime,Drama,Romance,"Nicolas Giraudi, Jean Bousquet, Nicolas Giraudi"
277,tt0091412,Liian iso keikka,Ere Kokkonen,Liian iso keikka,1986-01-01,95.0,5.8,292.0,Comedy,Crime,NONE,"Leena Kaskela, Vesa-Matti Loiri"
278,tt0091415,Link,Richard Franklin,Link,1986-01-01,103.0,5.9,3487.0,Horror,NONE,NONE,"Richard Franklin, Terence Stamp"
279,tt0091419,Little Shop of Horrors,Frank Oz,Little Shop of Horrors,1986-01-01,94.0,7.1,79765.0,Comedy,Horror,Musical,"Anthony Asbury, Nick Curtis, Roger Corman, Rick Moranis"
280,tt0091428,Legacy of Rage,Ronny Yu,Long zai jiang hu,1986-01-01,90.0,6.0,1433.0,Action,Crime,Drama,Brandon Lee
281,tt0091429,Les longs manteaux,Gilles Béhat,Les longs manteaux,1986-01-01,106.0,5.4,155.0,Action,Adventure,Western,"Gilles Béhat, Adolphe Viezzi, Bernard Giraudeau"
282,tt0091430,The Longshot,Paul Bartel,The Longshot,1986-01-01,89.0,5.4,680.0,Comedy,NONE,NONE,"Mickey Elliott, Tim Conway"
283,tt0091443,Loyalties,Anne Wheeler,Loyalties,1986-01-01,98.0,6.7,125.0,Drama,NONE,NONE,"William Johnston, Larry Yachimec, Kenneth Welsh"
284,tt0091445,Lucas,David Seltzer,Lucas,1986-01-01,100.0,6.9,16783.0,Comedy,Drama,Romance,"Corey Haim, Colleen Dion, Charlie Dore, Corey Haim"
285,tt0091447,Lucky Stars Go Places,Eric Tsang,Jui gaai fuk sing,1986-01-01,95.0,5.4,334.0,Action,Comedy,Crime,Sammo Kam-Bo Hung
286,tt0091449,The Snow Queen,Päivi Hartzell,Lumikuningatar,1986-01-01,89.0,6.4,484.0,Family,Fantasy,NONE,"Reija Hirvikoski, Sarri Seppä, Sebastian Kaatrasalo, Satu Silvo"
287,tt0091457,La machine Çÿ dǸcoudre,Jean-Pierre Mocky,La machine Çÿ dǸcoudre,1986-01-01,88.0,5.0,146.0,Comedy,Thriller,NONE,"Sophie Moyse, Jean Abeillé, Jean-Pierre Mocky"
288,tt0091461,Maine Ocean,Jacques Rozier,Maine Ocean,1986-01-01,130.0,6.8,285.0,Comedy,NONE,NONE,Jacques Rozier
289,tt0091464,Malcolm,Nadia Tass,Malcolm,1986-01-01,85.0,7.1,2635.0,Comedy,Crime,Sci-Fi,"Lindy Davies, Colin Friels"
290,tt0091466,Mama is boos!,Ruud van Hemert,Mama is boos!,1986-01-01,110.0,5.5,1361.0,Comedy,Drama,Thriller,"Ruud van Hemert, Donna Baron, Hans van der Togt, Peter Faber"
291,tt0091468,Man Outside,Mark Stouffer,Man Outside,1987-01-01,97.0,6.1,110.0,Drama,Thriller,NONE,"Richard Manuel, Don Schisler, Patricia Brandkamp, Robert Logan"
292,tt0091470,Man of Ashes,Nouri Bouzid,Rih Essed,1986-01-01,109.0,6.1,228.0,Drama,NONE,NONE,"Mohamed Dhrif, Mustapha Adouani"
293,tt0091472,The Manhattan Project,Marshall Brickman,The Manhattan Project,1986-01-01,117.0,6.1,6442.0,Sci-Fi,Thriller,NONE,"Curt Dempster, Christopher Collet, Ken Chapin, John Lithgow"
294,tt0091474,Manhunter,Michael Mann,Manhunter,1986-01-01,120.0,7.2,75960.0,Crime,Mystery,Thriller,"Michael Mann, David Allen Brooks, Dennis Farina, William Petersen"
295,tt0091480,Manon of the Spring,Claude Berri,Manon des sources,1986-01-01,113.0,8.0,22992.0,Drama,NONE,NONE,"Gabriel Bacquier, Fransined, Yves Montand"
